Serial_number:,,,,,
2000706,,,,,
Project ID:,,,,,
ESC,,,,,
Location:,,,,,
EDC 50,,,,,
Elevation,Elevation of #153,,,,
560,396,,,,
LEVEL,,,,,
UNIT: kPa,,,,,
Offset: 0.000000 kPa,,,,,
TEMPERATURE,,,,,
UNIT: _C,,,,,
Date,Time,ms,LEVEL,TEMPERATURE,kpa_ft
12/24/2013,3:46:50,0,101.679,16.226,0.689428974
12/24/2013,4:01:50,0,101.678,16.201,0.689115031
12/24/2013,4:16:50,0,101.674,16.174,0.687859261
12/24/2013,4:31:50,0,101.664,16.148,0.684719835
12/24/2013,4:46:50,0,101.653,16.121,0.681266467
12/24/2013,5:01:50,0,101.663,16.093,0.684405892
12/24/2013,5:16:50,0,101.668,16.066,0.685975605
12/24/2013,5:31:50,0,101.668,16.039,0.685975605
12/24/2013,5:46:50,0,101.676,16.011,0.688487146
12/24/2013,6:01:50,0,101.668,15.983,0.685975605
12/24/2013,6:16:50,0,101.679,15.956,0.689428974
12/24/2013,6:31:50,0,101.692,15.927,0.693510227
12/24/2013,6:46:50,0,101.694,15.9,0.694138112
12/24/2013,7:01:50,0,101.718,15.872,0.701672734
12/24/2013,7:16:50,0,101.717,15.844,0.701358792
12/24/2013,7:31:50,0,101.723,15.816,0.703242447
12/24/2013,7:46:50,0,101.76,15.788,0.714858322
12/24/2013,8:01:50,0,101.751,15.759,0.712032839
12/24/2013,8:16:50,0,101.744,15.73,0.709835241
12/24/2013,8:31:50,0,101.744,15.702,0.709835241
12/24/2013,8:46:50,0,101.745,15.675,0.710149184
12/24/2013,9:01:50,0,101.752,15.649,0.712346782
12/24/2013,9:16:50,0,101.764,15.626,0.716114093
12/24/2013,9:31:50,0,101.763,15.609,0.71580015
12/24/2013,9:46:50,0,101.76,15.595,0.714858322
12/24/2013,10:01:50,0,101.76,15.584,0.714858322
12/24/2013,10:16:50,0,101.733,15.576,0.706381873
12/24/2013,10:31:50,0,101.715,15.57,0.700730906
12/24/2013,10:46:50,0,101.692,15.566,0.693510227
12/24/2013,11:01:50,0,101.672,15.563,0.687231375
12/24/2013,11:16:50,0,101.664,15.562,0.684719835
12/24/2013,11:31:50,0,101.639,15.564,0.67687127
12/24/2013,11:46:50,0,101.614,15.566,0.669022706
12/24/2013,12:01:50,0,101.585,15.571,0.659918371
12/24/2013,12:16:50,0,101.563,15.58,0.653011634
12/24/2013,12:31:50,0,101.546,15.59,0.647674611
12/24/2013,12:46:50,0,101.531,15.603,0.642965472
12/24/2013,13:01:50,0,101.499,15.618,0.632919309
12/24/2013,13:16:50,0,101.459,15.633,0.620361606
12/24/2013,13:31:50,0,101.431,15.652,0.611571214
12/24/2013,13:46:50,0,101.428,15.674,0.610629386
12/24/2013,14:01:50,0,101.414,15.697,0.60623419
12/24/2013,14:16:50,0,101.414,15.722,0.60623419
12/24/2013,14:31:50,0,101.393,15.75,0.599641396
12/24/2013,14:46:50,0,101.383,15.779,0.59650197
12/24/2013,15:01:50,0,101.381,15.811,0.595874085
12/24/2013,15:16:50,0,101.377,15.845,0.594618315
12/24/2013,15:31:50,0,101.38,15.881,0.595560143
12/24/2013,15:46:50,0,101.378,15.917,0.594932257
12/24/2013,16:01:50,0,101.383,15.955,0.59650197
12/24/2013,16:16:50,0,101.396,15.994,0.600583224
12/24/2013,16:31:50,0,101.391,16.033,0.599013511
12/24/2013,16:46:50,0,101.403,16.073,0.602780822
12/24/2013,17:01:50,0,101.418,16.111,0.607489961
12/24/2013,17:16:50,0,101.427,16.151,0.610315444
12/24/2013,17:31:50,0,101.436,16.188,0.613140927
12/24/2013,17:46:50,0,101.449,16.225,0.617222181
12/24/2013,18:01:50,0,101.467,16.261,0.622873147
12/24/2013,18:16:50,0,101.475,16.294,0.625384688
12/24/2013,18:31:50,0,101.494,16.328,0.631349597
12/24/2013,18:46:50,0,101.503,16.359,0.63417508
12/24/2013,19:01:50,0,101.507,16.388,0.63543085
12/24/2013,19:16:50,0,101.522,16.415,0.640139989
12/24/2013,19:31:50,0,101.535,16.439,0.644221242
12/24/2013,19:46:50,0,101.541,16.464,0.646104898
12/24/2013,20:01:50,0,101.54,16.485,0.645790955
12/24/2013,20:16:50,0,101.547,16.506,0.647988553
12/24/2013,20:31:50,0,101.549,16.524,0.648616438
12/24/2013,20:46:50,0,101.558,16.542,0.651441922
12/24/2013,21:01:50,0,101.575,16.557,0.656778945
12/24/2013,21:16:50,0,101.572,16.571,0.655837118
12/24/2013,21:31:50,0,101.573,16.583,0.65615106
12/24/2013,21:46:50,0,101.589,16.593,0.661174141
12/24/2013,22:01:50,0,101.591,16.601,0.661802027
12/24/2013,22:16:50,0,101.614,16.605,0.669022706
12/24/2013,22:31:50,0,101.632,16.608,0.674673672
12/24/2013,22:46:50,0,101.628,16.609,0.673417902
12/24/2013,23:01:50,0,101.622,16.609,0.671534247
12/24/2013,23:16:50,0,101.611,16.608,0.668080878
12/24/2013,23:31:50,0,101.605,16.605,0.666197223
12/24/2013,23:46:50,0,101.597,16.602,0.663685682
12/25/2013,0:01:50,0,101.607,16.598,0.666825108
12/25/2013,0:16:50,0,101.613,16.594,0.668708763
12/25/2013,0:31:50,0,101.62,16.587,0.670906361
12/25/2013,0:46:50,0,101.626,16.579,0.672790017
12/25/2013,1:01:50,0,101.632,16.57,0.674673672
12/25/2013,1:16:50,0,101.632,16.558,0.674673672
12/25/2013,1:31:50,0,101.646,16.546,0.679068868
12/25/2013,1:46:50,0,101.62,16.53,0.670906361
12/25/2013,2:01:50,0,101.611,16.514,0.668080878
12/25/2013,2:16:50,0,101.6,16.495,0.66462751
12/25/2013,2:31:50,0,101.591,16.478,0.661802027
12/25/2013,2:46:50,0,101.604,16.459,0.66588328
12/25/2013,3:01:50,0,101.584,16.44,0.659604429
12/25/2013,3:16:50,0,101.582,16.42,0.658976543
12/25/2013,3:31:50,0,101.569,16.4,0.65489529
12/25/2013,3:46:50,0,101.578,16.379,0.657720773
12/25/2013,4:01:50,0,101.581,16.358,0.658662601
12/25/2013,4:16:50,0,101.562,16.335,0.652697692
12/25/2013,4:31:50,0,101.565,16.312,0.65363952
12/25/2013,4:46:50,0,101.587,16.288,0.660546256
12/25/2013,5:01:50,0,101.589,16.264,0.661174141
12/25/2013,5:16:50,0,101.577,16.238,0.657406831
12/25/2013,5:31:50,0,101.58,16.212,0.658348658
12/25/2013,5:46:50,0,101.591,16.187,0.661802027
12/25/2013,6:01:50,0,101.604,16.162,0.66588328
12/25/2013,6:16:50,0,101.6,16.136,0.66462751
12/25/2013,6:31:50,0,101.61,16.111,0.667766936
12/25/2013,6:46:50,0,101.628,16.086,0.673417902
12/25/2013,7:01:50,0,101.643,16.061,0.678127041
12/25/2013,7:16:50,0,101.651,16.035,0.680638581
12/25/2013,7:31:50,0,101.658,16.01,0.682836179
12/25/2013,7:46:50,0,101.668,15.985,0.685975605
12/25/2013,8:01:50,0,101.66,15.959,0.683464065
12/25/2013,8:16:50,0,101.674,15.932,0.687859261
12/25/2013,8:31:50,0,101.669,15.906,0.686289548
12/25/2013,8:46:50,0,101.687,15.879,0.691940514
12/25/2013,9:01:50,0,101.695,15.854,0.694452055
12/25/2013,9:16:50,0,101.695,15.832,0.694452055
12/25/2013,9:31:50,0,101.697,15.813,0.69507994
12/25/2013,9:46:50,0,101.698,15.799,0.695393883
12/25/2013,10:01:50,0,101.699,15.787,0.695707825
12/25/2013,10:16:50,0,101.696,15.779,0.694765997
12/25/2013,10:31:50,0,101.683,15.771,0.690684744
12/25/2013,10:46:50,0,101.674,15.766,0.687859261
12/25/2013,11:01:50,0,101.65,15.762,0.680324639
12/25/2013,11:16:50,0,101.635,15.761,0.6756155
12/25/2013,11:31:50,0,101.61,15.76,0.667766936
12/25/2013,11:46:50,0,101.571,15.763,0.655523175
12/25/2013,12:01:50,0,101.535,15.767,0.644221242
12/25/2013,12:16:50,0,101.514,15.775,0.637628448
12/25/2013,12:31:50,0,101.476,15.783,0.62569863
12/25/2013,12:46:50,0,101.444,15.794,0.615652468
12/25/2013,13:01:50,0,101.424,15.809,0.609373616
12/25/2013,13:16:50,0,101.414,15.825,0.60623419
12/25/2013,13:31:50,0,101.399,15.845,0.601525052
12/25/2013,13:46:50,0,101.387,15.867,0.597757741
12/25/2013,14:01:50,0,101.404,15.89,0.603094764
12/25/2013,14:16:50,0,101.411,15.917,0.605292363
12/25/2013,14:31:50,0,101.416,15.946,0.606862075
12/25/2013,14:46:50,0,101.429,15.978,0.610943329
12/25/2013,15:01:50,0,101.44,16.013,0.614396697
12/25/2013,15:16:50,0,101.441,16.048,0.61471064
12/25/2013,15:31:50,0,101.442,16.087,0.615024582
12/25/2013,15:46:50,0,101.442,16.125,0.615024582
12/25/2013,16:01:50,0,101.451,16.166,0.617850066
12/25/2013,16:16:50,0,101.468,16.207,0.62318709
12/25/2013,16:31:50,0,101.469,16.248,0.623501032
12/25/2013,16:46:50,0,101.477,16.29,0.626012573
12/25/2013,17:01:50,0,101.474,16.33,0.625070745
12/25/2013,17:16:50,0,101.477,16.37,0.626012573
12/25/2013,17:31:50,0,101.481,16.408,0.627268343
12/25/2013,17:46:50,0,101.497,16.446,0.632291424
12/25/2013,18:01:50,0,101.494,16.481,0.631349597
12/25/2013,18:16:50,0,101.504,16.515,0.634489022
12/25/2013,18:31:50,0,101.5,16.547,0.633233252
12/25/2013,18:46:50,0,101.522,16.577,0.640139989
12/25/2013,19:01:50,0,101.523,16.604,0.640453931
12/25/2013,19:16:50,0,101.529,16.629,0.642337587
12/25/2013,19:31:50,0,101.557,16.652,0.651127979
12/25/2013,19:46:50,0,101.574,16.673,0.656465003
12/25/2013,20:01:50,0,101.586,16.692,0.660232314
12/25/2013,20:16:50,0,101.578,16.708,0.657720773
12/25/2013,20:31:50,0,101.57,16.723,0.655209233
12/25/2013,20:46:50,0,101.58,16.735,0.658348658
12/25/2013,21:01:50,0,101.589,16.745,0.661174141
12/25/2013,21:16:50,0,101.596,16.753,0.66337174
12/25/2013,21:31:50,0,101.584,16.759,0.659604429
12/25/2013,21:46:50,0,101.593,16.762,0.662429912
12/25/2013,22:01:50,0,101.601,16.762,0.664941452
12/25/2013,22:16:50,0,101.607,16.759,0.666825108
12/25/2013,22:31:50,0,101.608,16.755,0.66713905
12/25/2013,22:46:50,0,101.6,16.75,0.66462751
12/25/2013,23:01:50,0,101.59,16.743,0.661488084
12/25/2013,23:16:50,0,101.579,16.735,0.658034716
12/25/2013,23:31:50,0,101.571,16.726,0.655523175
12/25/2013,23:46:50,0,101.574,16.716,0.656465003
12/26/2013,0:01:50,0,101.561,16.704,0.652383749
12/26/2013,0:16:50,0,101.558,16.692,0.651441922
12/26/2013,0:31:50,0,101.563,16.677,0.653011634
12/26/2013,0:46:50,0,101.555,16.661,0.650500094
12/26/2013,1:01:50,0,101.547,16.643,0.647988553
12/26/2013,1:16:50,0,101.555,16.621,0.650500094
12/26/2013,1:31:50,0,101.565,16.596,0.65363952
12/26/2013,1:46:50,0,101.553,16.571,0.649872209
12/26/2013,2:01:50,0,101.542,16.545,0.64641884
12/26/2013,2:16:50,0,101.551,16.52,0.649244324
12/26/2013,2:31:50,0,101.542,16.493,0.64641884
12/26/2013,2:46:50,0,101.542,16.467,0.64641884
12/26/2013,3:01:50,0,101.543,16.44,0.646732783
12/26/2013,3:16:50,0,101.531,16.413,0.642965472
12/26/2013,3:31:50,0,101.533,16.383,0.643593357
12/26/2013,3:46:50,0,101.528,16.354,0.642023644
12/26/2013,4:01:50,0,101.521,16.322,0.639826046
12/26/2013,4:16:50,0,101.513,16.29,0.637314506
12/26/2013,4:31:50,0,101.512,16.257,0.637000563
12/26/2013,4:46:50,0,101.513,16.222,0.637314506
12/26/2013,5:01:50,0,101.515,16.185,0.637942391
12/26/2013,5:16:50,0,101.53,16.148,0.642651529
12/26/2013,5:31:50,0,101.539,16.11,0.645477013
12/26/2013,5:46:50,0,101.539,16.074,0.645477013
12/26/2013,6:01:50,0,101.541,16.037,0.646104898
12/26/2013,6:16:50,0,101.54,16.001,0.645790955
12/26/2013,6:31:50,0,101.553,15.966,0.649872209
12/26/2013,6:46:50,0,101.56,15.929,0.652069807
12/26/2013,7:01:50,0,101.558,15.893,0.651441922
12/26/2013,7:16:50,0,101.574,15.857,0.656465003
12/26/2013,7:31:50,0,101.582,15.82,0.658976543
12/26/2013,7:46:50,0,101.59,15.783,0.661488084
12/26/2013,8:01:50,0,101.599,15.747,0.664313567
12/26/2013,8:16:50,0,101.594,15.71,0.662743854
12/26/2013,8:31:50,0,101.609,15.673,0.667452993
12/26/2013,8:46:50,0,101.625,15.637,0.672476074
12/26/2013,9:01:50,0,101.622,15.604,0.671534247
12/26/2013,9:16:50,0,101.619,15.573,0.670592419
12/26/2013,9:31:50,0,101.62,15.547,0.670906361
12/26/2013,9:46:50,0,101.617,15.527,0.669964534
12/26/2013,10:01:50,0,101.598,15.512,0.663999625
12/26/2013,10:16:50,0,101.587,15.498,0.660546256
12/26/2013,10:31:50,0,101.562,15.488,0.652697692
12/26/2013,10:46:50,0,101.536,15.479,0.644535185
12/26/2013,11:01:50,0,101.512,15.472,0.637000563
12/26/2013,11:16:50,0,101.507,15.468,0.63543085
12/26/2013,11:31:50,0,101.484,15.466,0.628210171
12/26/2013,11:46:50,0,101.45,15.466,0.617536123
12/26/2013,12:01:50,0,101.428,15.469,0.610629386
12/26/2013,12:16:50,0,101.41,15.476,0.60497842
12/26/2013,12:31:50,0,101.387,15.484,0.597757741
12/26/2013,12:46:50,0,101.382,15.496,0.596188028
12/26/2013,13:01:50,0,101.373,15.511,0.593362545
12/26/2013,13:16:50,0,101.363,15.527,0.590223119
12/26/2013,13:31:50,0,101.354,15.547,0.587397636
12/26/2013,13:46:50,0,101.343,15.569,0.583944267
12/26/2013,14:01:50,0,101.336,15.593,0.581746669
12/26/2013,14:16:50,0,101.336,15.621,0.581746669
12/26/2013,14:31:50,0,101.33,15.648,0.579863014
12/26/2013,14:46:50,0,101.328,15.68,0.579235129
12/26/2013,15:01:50,0,101.336,15.713,0.581746669
12/26/2013,15:16:50,0,101.338,15.746,0.582374554
12/26/2013,15:31:50,0,101.34,15.785,0.583002439
12/26/2013,15:46:50,0,101.351,15.905,0.586455808
12/26/2013,16:01:50,0,101.351,16.007,0.586455808
12/26/2013,16:16:50,0,101.368,16.099,0.591792832
12/26/2013,16:31:50,0,101.372,16.184,0.593048602
12/26/2013,16:46:50,0,101.381,16.263,0.595874085
12/26/2013,17:01:50,0,101.394,16.338,0.599955339
12/26/2013,17:16:50,0,101.405,16.408,0.603408707
12/26/2013,17:31:50,0,101.425,16.474,0.609687559
12/26/2013,17:46:50,0,101.449,16.534,0.617222181
12/26/2013,18:01:50,0,101.463,16.592,0.621617377
12/26/2013,18:16:50,0,101.467,16.645,0.622873147
12/26/2013,18:31:50,0,101.479,16.694,0.626640458
12/26/2013,18:46:50,0,101.494,16.74,0.631349597
12/26/2013,19:01:50,0,101.487,16.783,0.629151998
12/26/2013,19:16:50,0,101.491,16.821,0.630407769
12/26/2013,19:31:50,0,101.502,16.857,0.633861137
12/26/2013,19:46:50,0,101.507,16.889,0.63543085
12/26/2013,20:01:50,0,101.517,16.917,0.638570276
12/26/2013,20:16:50,0,101.53,16.943,0.642651529
12/26/2013,20:31:50,0,101.56,16.967,0.652069807
12/26/2013,20:46:50,0,101.551,16.989,0.649244324
12/26/2013,21:01:50,0,101.554,17.008,0.650186151
12/26/2013,21:16:50,0,101.565,17.024,0.65363952
12/26/2013,21:31:50,0,101.569,17.039,0.65489529
12/26/2013,21:46:50,0,101.57,17.052,0.655209233
12/26/2013,22:01:50,0,101.559,17.062,0.651755864
12/26/2013,22:16:50,0,101.579,17.071,0.658034716
12/26/2013,22:31:50,0,101.566,17.076,0.653953462
12/26/2013,22:46:50,0,101.545,17.079,0.647360668
12/26/2013,23:01:50,0,101.547,17.082,0.647988553
12/26/2013,23:16:50,0,101.547,17.081,0.647988553
12/26/2013,23:31:50,0,101.551,17.079,0.649244324
12/26/2013,23:46:50,0,101.553,17.076,0.649872209
12/27/2013,0:01:50,0,101.563,17.072,0.653011634
12/27/2013,0:16:50,0,101.566,17.067,0.653953462
12/27/2013,0:31:50,0,101.539,17.061,0.645477013
12/27/2013,0:46:50,0,101.555,17.053,0.650500094
12/27/2013,1:01:50,0,101.552,17.043,0.649558266
12/27/2013,1:16:50,0,101.548,17.034,0.648302496
12/27/2013,1:31:50,0,101.542,17.022,0.64641884
12/27/2013,1:46:50,0,101.536,17.009,0.644535185
12/27/2013,2:01:50,0,101.53,16.993,0.642651529
12/27/2013,2:16:50,0,101.528,16.976,0.642023644
12/27/2013,2:31:50,0,101.521,16.958,0.639826046
12/27/2013,2:46:50,0,101.523,16.939,0.640453931
12/27/2013,3:01:50,0,101.518,16.921,0.638884218
12/27/2013,3:16:50,0,101.526,16.902,0.641395759
12/27/2013,3:31:50,0,101.536,16.882,0.644535185
12/27/2013,3:46:50,0,101.518,16.862,0.638884218
12/27/2013,4:01:50,0,101.525,16.842,0.641081816
12/27/2013,4:16:50,0,101.499,16.821,0.632919309
12/27/2013,4:31:50,0,101.489,16.801,0.629779884
12/27/2013,4:46:50,0,101.49,16.779,0.630093826
12/27/2013,5:01:50,0,101.46,16.756,0.620675549
12/27/2013,5:16:50,0,101.473,16.734,0.624756802
12/27/2013,5:31:50,0,101.474,16.71,0.625070745
12/27/2013,5:46:50,0,101.475,16.685,0.625384688
12/27/2013,6:01:50,0,101.478,16.659,0.626326515
12/27/2013,6:16:50,0,101.488,16.633,0.629465941
12/27/2013,6:31:50,0,101.507,16.606,0.63543085
12/27/2013,6:46:50,0,101.503,16.581,0.63417508
12/27/2013,7:01:50,0,101.528,16.556,0.642023644
12/27/2013,7:16:50,0,101.55,16.531,0.648930381
12/27/2013,7:31:50,0,101.549,16.505,0.648616438
12/27/2013,7:46:50,0,101.557,16.48,0.651127979
12/27/2013,8:01:50,0,101.571,16.456,0.655523175
12/27/2013,8:16:50,0,101.576,16.431,0.657092888
12/27/2013,8:31:50,0,101.561,16.407,0.652383749
12/27/2013,8:46:50,0,101.581,16.383,0.658662601
12/27/2013,9:01:50,0,101.602,16.361,0.665255395
12/27/2013,9:16:50,0,101.615,16.342,0.669336649
12/27/2013,9:31:50,0,101.604,16.328,0.66588328
12/27/2013,9:46:50,0,101.605,16.316,0.666197223
12/27/2013,10:01:50,0,101.59,16.31,0.661488084
12/27/2013,10:16:50,0,101.574,16.305,0.656465003
12/27/2013,10:31:50,0,101.561,16.302,0.652383749
12/27/2013,10:46:50,0,101.53,16.3,0.642651529
12/27/2013,11:01:50,0,101.497,16.3,0.632291424
12/27/2013,11:16:50,0,101.461,16.3,0.620989491
12/27/2013,11:31:50,0,101.432,16.303,0.611885157
12/27/2013,11:46:50,0,101.409,16.304,0.604664477
12/27/2013,12:01:50,0,101.384,16.31,0.596815913
12/27/2013,12:16:50,0,101.368,16.316,0.591792832
12/27/2013,12:31:50,0,101.351,16.324,0.586455808
12/27/2013,12:46:50,0,101.346,16.334,0.584886095
12/27/2013,13:01:50,0,101.329,16.346,0.579549071
12/27/2013,13:16:50,0,101.316,16.359,0.575467818
12/27/2013,13:31:50,0,101.302,16.374,0.571072622
12/27/2013,13:46:50,0,101.288,16.39,0.566677425
12/27/2013,14:01:50,0,101.285,16.409,0.565735598
12/27/2013,14:16:50,0,101.281,16.429,0.564479827
12/27/2013,14:31:50,0,101.265,16.45,0.559456746
12/27/2013,14:46:50,0,101.255,16.473,0.55631732
12/27/2013,15:01:50,0,101.259,16.498,0.557573091
12/27/2013,15:16:50,0,101.256,16.524,0.556631263
12/27/2013,15:31:50,0,101.237,16.551,0.550666354
12/27/2013,15:46:50,0,101.228,16.58,0.547840871
12/27/2013,16:01:50,0,101.243,16.609,0.552550009
12/27/2013,16:16:50,0,101.241,16.638,0.551922124
12/27/2013,16:31:50,0,101.246,16.669,0.553491837
12/27/2013,16:46:50,0,101.247,16.699,0.55380578
12/27/2013,17:01:50,0,101.249,16.729,0.554433665
12/27/2013,17:16:50,0,101.28,16.759,0.564165885
12/27/2013,17:31:50,0,101.299,16.788,0.570130794
12/27/2013,17:46:50,0,101.297,16.817,0.569502909
12/27/2013,18:01:50,0,101.299,16.845,0.570130794
12/27/2013,18:16:50,0,101.319,16.872,0.576409645
12/27/2013,18:31:50,0,101.332,16.898,0.580490899
12/27/2013,18:46:50,0,101.328,16.922,0.579235129
12/27/2013,19:01:50,0,101.341,16.945,0.583316382
12/27/2013,19:16:50,0,101.34,16.967,0.583002439
12/27/2013,19:31:50,0,101.36,16.987,0.589281291
12/27/2013,19:46:50,0,101.368,17.005,0.591792832
12/27/2013,20:01:50,0,101.378,17.022,0.594932257
12/27/2013,20:16:50,0,101.384,17.038,0.596815913
12/27/2013,20:31:50,0,101.386,17.053,0.597443798
12/27/2013,20:46:50,0,101.378,17.065,0.594932257
12/27/2013,21:01:50,0,101.383,17.076,0.59650197
12/27/2013,21:16:50,0,101.381,17.087,0.595874085
12/27/2013,21:31:50,0,101.384,17.096,0.596815913
12/27/2013,21:46:50,0,101.36,17.106,0.589281291
12/27/2013,22:01:50,0,101.361,17.117,0.589595234
12/27/2013,22:16:50,0,101.36,17.13,0.589281291
12/27/2013,22:31:50,0,101.351,17.142,0.586455808
12/27/2013,22:46:50,0,101.361,17.154,0.589595234
12/27/2013,23:01:50,0,101.36,17.165,0.589281291
12/27/2013,23:16:50,0,101.356,17.174,0.588025521
12/27/2013,23:31:50,0,101.324,17.182,0.577979358
12/27/2013,23:46:50,0,101.337,17.189,0.582060612
12/28/2013,0:01:50,0,101.334,17.194,0.581118784
12/28/2013,0:16:50,0,101.316,17.198,0.575467818
12/28/2013,0:31:50,0,101.309,17.203,0.57327022
12/28/2013,0:46:50,0,101.3,17.205,0.570444736
12/28/2013,1:01:50,0,101.267,17.208,0.560084631
12/28/2013,1:16:50,0,101.247,17.209,0.55380578
12/28/2013,1:31:50,0,101.264,17.211,0.559142804
12/28/2013,1:46:50,0,101.259,17.21,0.557573091
12/28/2013,2:01:50,0,101.255,17.21,0.55631732
12/28/2013,2:16:50,0,101.224,17.208,0.5465851
12/28/2013,2:31:50,0,101.187,17.206,0.534969225
12/28/2013,2:46:50,0,101.173,17.205,0.530574029
12/28/2013,3:01:50,0,101.168,17.202,0.529004316
12/28/2013,3:16:50,0,101.177,17.198,0.531829799
12/28/2013,3:31:50,0,101.172,17.195,0.530260086
12/28/2013,3:46:50,0,101.158,17.191,0.52586489
12/28/2013,4:01:50,0,101.131,17.186,0.517388441
12/28/2013,4:16:50,0,101.133,17.18,0.518016326
12/28/2013,4:31:50,0,101.15,17.175,0.52335335
12/28/2013,4:46:50,0,101.134,17.169,0.518330268
12/28/2013,5:01:50,0,101.15,17.163,0.52335335
12/28/2013,5:16:50,0,101.168,17.156,0.529004316
12/28/2013,5:31:50,0,101.181,17.148,0.53308557
12/28/2013,5:46:50,0,101.196,17.141,0.537794708
12/28/2013,6:01:50,0,101.188,17.132,0.535283168
12/28/2013,6:16:50,0,101.199,17.124,0.538736536
12/28/2013,6:31:50,0,101.195,17.114,0.537480766
12/28/2013,6:46:50,0,101.183,17.105,0.533713455
12/28/2013,7:01:50,0,101.233,17.348,0.549410584
12/28/2013,7:16:50,0,101.212,16.893,0.542817789
12/28/2013,7:31:50,0,101.23,16.643,0.548468756
12/28/2013,7:46:50,0,101.258,16.48,0.557259148
12/28/2013,8:01:50,0,101.278,16.365,0.563538
12/28/2013,8:16:50,0,101.259,16.28,0.557573091
12/28/2013,8:31:50,0,101.285,16.218,0.565735598
12/28/2013,8:46:50,0,101.266,16.177,0.559770689
12/28/2013,9:01:50,0,101.3,16.144,0.570444736
12/28/2013,9:16:50,0,101.296,16.124,0.569188966
12/28/2013,9:31:50,0,101.296,16.116,0.569188966
12/28/2013,9:46:50,0,101.291,16.112,0.567619253
12/28/2013,10:01:50,0,101.272,16.123,0.561654344
12/28/2013,10:16:50,0,101.266,16.133,0.559770689
12/28/2013,10:31:50,0,101.268,16.141,0.560398574
12/28/2013,10:46:50,0,101.264,16.155,0.559142804
12/28/2013,11:01:50,0,101.237,16.174,0.550666354
12/28/2013,11:16:50,0,101.199,16.196,0.538736536
12/28/2013,11:31:50,0,101.161,16.219,0.526806718
12/28/2013,11:46:50,0,101.139,16.243,0.519899981
12/28/2013,12:01:50,0,101.114,16.271,0.512051417
12/28/2013,12:16:50,0,101.081,16.298,0.501691312
12/28/2013,12:31:50,0,101.071,16.329,0.498551886
12/28/2013,12:46:50,0,101.038,16.367,0.488191781
12/28/2013,13:01:50,0,101.007,16.411,0.478459561
12/28/2013,13:16:50,0,101.004,16.456,0.477517733
12/28/2013,13:31:50,0,100.999,16.502,0.47594802
12/28/2013,13:46:50,0,100.995,16.551,0.47469225
12/28/2013,14:01:50,0,100.99,16.602,0.473122537
12/28/2013,14:16:50,0,100.991,16.656,0.47343648
12/28/2013,14:31:50,0,101.015,16.708,0.480971102
12/28/2013,14:46:50,0,100.996,16.757,0.475006193
12/28/2013,15:01:50,0,100.991,16.806,0.47343648
12/28/2013,15:16:50,0,100.979,16.87,0.469669169
12/28/2013,15:31:50,0,100.956,16.965,0.462448489
12/28/2013,15:46:50,0,100.968,16.953,0.4662158
12/28/2013,16:01:50,0,100.961,16.96,0.464018202
12/28/2013,16:16:50,0,100.956,17.01,0.462448489
12/28/2013,16:31:50,0,100.967,17.616,0.465901858
12/28/2013,16:46:50,0,100.971,17.809,0.467157628
12/28/2013,17:01:50,0,100.978,17.785,0.469355226
12/28/2013,17:16:50,0,100.982,17.722,0.470610996
12/28/2013,17:31:50,0,100.994,17.656,0.474378307
12/28/2013,17:46:50,0,100.993,17.604,0.474064365
12/28/2013,18:01:50,0,100.995,17.559,0.47469225
12/28/2013,18:16:50,0,101.015,17.514,0.480971102
12/28/2013,18:31:50,0,101.028,17.482,0.485052355
12/28/2013,18:46:50,0,101.04,17.45,0.488819666
12/28/2013,19:01:50,0,101.051,17.424,0.492273034
12/28/2013,19:16:50,0,101.056,17.399,0.493842747
12/28/2013,19:31:50,0,101.067,17.382,0.497296116
12/28/2013,19:46:50,0,101.048,17.361,0.491331207
12/28/2013,20:01:50,0,101.053,17.339,0.492900919
12/28/2013,20:16:50,0,101.07,17.317,0.498237943
12/28/2013,20:31:50,0,101.064,17.304,0.496354288
12/28/2013,20:46:50,0,101.083,17.288,0.502319197
12/28/2013,21:01:50,0,101.112,17.27,0.511423532
12/28/2013,21:16:50,0,101.111,17.258,0.511109589
12/28/2013,21:31:50,0,101.13,17.25,0.517074498
12/28/2013,21:46:50,0,101.14,17.24,0.520213924
12/28/2013,22:01:50,0,101.151,17.228,0.523667292
12/28/2013,22:16:50,0,101.153,17.204,0.524295177
12/28/2013,22:31:50,0,101.142,17.172,0.520841809
12/28/2013,22:46:50,0,101.147,17.136,0.522411522
12/28/2013,23:01:50,0,101.136,17.097,0.518958153
12/28/2013,23:16:50,0,101.132,17.056,0.517702383
12/28/2013,23:31:50,0,101.131,17.014,0.517388441
12/28/2013,23:46:50,0,101.137,16.972,0.519272096
12/29/2013,0:01:50,0,101.12,16.929,0.513935072
12/29/2013,0:16:50,0,101.13,16.886,0.517074498
12/29/2013,0:31:50,0,101.139,16.846,0.519899981
12/29/2013,0:46:50,0,101.139,16.805,0.519899981
12/29/2013,1:01:50,0,101.128,16.764,0.516446613
12/29/2013,1:16:50,0,101.133,16.722,0.518016326
12/29/2013,1:31:50,0,101.13,16.681,0.517074498
12/29/2013,1:46:50,0,101.149,16.641,0.523039407
